23,01.03 00:00,131.245,0
23,01.03 01:00,132.52,0
23,01.03 02:00,131.107,0
23,01.03 03:00,131.961,0
23,01.03 04:00,132.839,0
23,01.03 05:00,131.707,0
23,01.03 06:00,135.056,0
23,01.03 07:00,139.407,0
23,01.03 08:00,135.017,0
23,01.03 09:00,132.834,0
23,01.03 10:00,139.073,0
23,01.03 11:00,143.59,0
23,01.03 12:00,146.067,0
23,01.03 13:00,148.142,0
23,01.03 14:00,147.076,0
23,01.03 15:00,149.615,0
23,01.03 16:00,147.908,0
23,01.03 17:00,148.584,0
23,01.03 18:00,148.114,0
23,01.03 19:00,143.946,0
23,01.03 20:00,140.078,0
23,01.03 21:00,139.092,0
23,01.03 22:00,137.057,0
23,01.03 23:00,135.392,0
23,02.03 00:00,131.99,0
23,02.03 01:00,133.428,0
23,02.03 02:00,134.316,0
23,02.03 03:00,133.885,0
23,02.03 04:00,131.225,0
23,02.03 05:00,132.191,0
23,02.03 06:00,135.597,0
23,02.03 07:00,137.441,0
23,02.03 08:00,139.528,0
23,02.03 09:00,138.01,0
23,02.03 10:00,146.957,0
23,02.03 11:00,149.534,0
23,02.03 12:00,151.555,0
23,02.03 13:00,152.789,0
23,02.03 14:00,148.849,0
23,02.03 15:00,148.548,0
23,02.03 16:00,148.671,0
23,02.03 17:00,148.233,0
23,02.03 18:00,144.176,0
23,02.03 19:00,141.562,0
23,02.03 20:00,140.965,0
23,02.03 21:00,139.006,0
23,02.03 22:00,134.148,0
23,02.03 23:00,132.058,0
23,03.03 00:00,131.293,0
23,03.03 01:00,132.276,0
23,03.03 02:00,130.944,0
23,03.03 03:00,129.459,0
23,03.03 04:00,130.079,0
23,03.03 05:00,131.109,0
23,03.03 06:00,132.44,0
23,03.03 07:00,136.529,0
23,03.03 08:00,138.024,0
23,03.03 09:00,136.874,0
23,03.03 10:00,141.926,0
23,03.03 11:00,144.401,0
23,03.03 12:00,146.393,0
23,03.03 13:00,148.509,0
23,03.03 14:00,147.352,0
23,03.03 15:00,147.447,0
23,03.03 16:00,146.229,0
23,03.03 17:00,145.633,0
23,03.03 18:00,141.714,0
23,03.03 19:00,140.252,0
23,03.03 20:00,138.934,0
23,03.03 21:00,136.093,0
23,03.03 22:00,133.738,0
23,03.03 23:00,132.112,0
23,04.03 00:00,131.092,0
23,04.03 01:00,132.377,0
23,04.03 02:00,133.088,0
23,04.03 03:00,131.075,0
23,04.03 04:00,129.961,0
23,04.03 05:00,130.912,0
23,04.03 06:00,134.271,0
23,04.03 07:00,136.016,0
23,04.03 08:00,137.739,0
23,04.03 09:00,137.782,0
23,04.03 10:00,141.806,0
23,04.03 11:00,145.055,0
23,04.03 12:00,146.103,0
23,04.03 13:00,147.036,0
23,04.03 14:00,145.656,0
23,04.03 15:00,146.56,0
23,04.03 16:00,146.322,0
23,04.03 17:00,145.32,0
23,04.03 18:00,140.681,0
23,04.03 19:00,136.976,0
23,04.03 20:00,135.564,0
23,04.03 21:00,132.408,0
23,04.03 22:00,132.078,0
23,04.03 23:00,131.985,0
23,05.03 00:00,131.431,0
23,05.03 01:00,133.19,0
23,05.03 02:00,130.733,0
23,05.03 03:00,132.302,0
23,05.03 04:00,131.664,0
23,05.03 05:00,134.195,0
23,05.03 06:00,129.823,0
23,05.03 07:00,130.371,0
23,05.03 08:00,132.169,0
23,05.03 09:00,132.867,0
23,05.03 10:00,132.3,0
23,05.03 11:00,133.703,0
23,05.03 12:00,135.529,0
23,05.03 13:00,134.477,0
23,05.03 14:00,135.585,0
23,05.03 15:00,134.674,0
23,05.03 16:00,134.374,0
23,05.03 17:00,136.176,0
23,05.03 18:00,135.402,0
23,05.03 19:00,131.296,0
23,05.03 20:00,129.15,0
23,05.03 21:00,128.318,0
23,05.03 22:00,129.236,0
23,05.03 23:00,128.845,0
23,06.03 00:00,128.411,0
23,06.03 01:00,131.632,0
23,06.03 02:00,132.819,0
23,06.03 03:00,129.596,0
23,06.03 04:00,130.218,0
23,06.03 05:00,130.51,0
23,06.03 06:00,131.352,0
23,06.03 07:00,128.887,0
23,06.03 08:00,130.912,0
23,06.03 09:00,138.609,0
23,06.03 10:00,130.482,0
23,06.03 11:00,130.952,0
23,06.03 12:00,132.412,0
23,06.03 13:00,131.741,0
23,06.03 14:00,132.422,0
23,06.03 15:00,134.241,0
23,06.03 16:00,133.183,0
23,06.03 17:00,133.621,0
23,06.03 18:00,131.861,0
23,06.03 19:00,129.079,0
23,06.03 20:00,128.546,0
23,06.03 21:00,129.136,0
23,06.03 22:00,130.248,0
23,06.03 23:00,128.562,0
23,07.03 00:00,131.244,0
23,07.03 01:00,129.501,0
23,07.03 02:00,129.326,0
23,07.03 03:00,129.889,0
23,07.03 04:00,128.151,0
23,07.03 05:00,129.382,0
23,07.03 06:00,132.453,0
23,07.03 07:00,137.305,0
23,07.03 08:00,137.89,0
23,07.03 09:00,135.869,0
23,07.03 10:00,141.874,0
23,07.03 11:00,144.958,0
23,07.03 12:00,149.257,0
23,07.03 13:00,146.953,0
23,07.03 14:00,146.624,0
23,07.03 15:00,146.546,0
23,07.03 16:00,147.384,0
23,07.03 17:00,149.048,0
23,07.03 18:00,146.463,0
23,07.03 19:00,140.655,0
23,07.03 20:00,138.744,0
23,07.03 21:00,138.199,0
23,07.03 22:00,133.256,0
23,07.03 23:00,131.432,0
23,08.03 00:00,132.043,0
23,08.03 01:00,131.311,0
23,08.03 02:00,131.702,0
23,08.03 03:00,129.43,0
23,08.03 04:00,130.847,0
23,08.03 05:00,130.713,0
23,08.03 06:00,135.16,0
23,08.03 07:00,136.532,0
23,08.03 08:00,138.522,0
23,08.03 09:00,138.543,0
23,08.03 10:00,143.781,0
23,08.03 11:00,147.025,0
23,08.03 12:00,126.461,0
23,08.03 13:00,125.638,1
23,08.03 14:00,125.756,1
23,08.03 15:00,126.566,1
23,08.03 16:00,126.346,1
23,08.03 17:00,125.452,1
23,08.03 18:00,126.395,1
23,08.03 19:00,126.642,1
23,08.03 20:00,126.288,1
23,08.03 21:00,125.608,1
23,08.03 22:00,126.517,1
23,08.03 23:00,126.242,1
23,09.03 00:00,126.312,1
23,09.03 01:00,125.516,1
23,09.03 02:00,126.101,1
23,09.03 03:00,126.55,1
23,09.03 04:00,125.506,1
23,09.03 05:00,126.403,1
23,09.03 06:00,126.632,1
23,09.03 07:00,125.837,1
23,09.03 08:00,126.256,1
23,09.03 09:00,126.535,1
23,09.03 10:00,125.67,1
23,09.03 11:00,125.495,1
23,09.03 12:00,125.948,1
23,09.03 13:00,126.611,1
23,09.03 14:00,126.057,1
23,09.03 15:00,126.596,1
23,09.03 16:00,125.767,1
23,09.03 17:00,126.692,1
23,09.03 18:00,126.167,1
23,09.03 19:00,125.979,1
23,09.03 20:00,125.975,1
